user_id,income_level,shopping_freq,age,activity_score,is_member,ltv
669,7.18,5,46,4.72,1,1664.77
670,7.49,4,45,5.69,1,1610.9
671,1.0,2,41,0.75,0,680.88
672,4.31,5,26,5.08,0,1159.48
673,4.26,2,31,2.73,0,994.17
674,2.18,3,31,1.77,1,1030.35
675,3.44,4,24,3.49,1,1197.85
676,2.78,1,37,2.05,0,809.41
677,8.5,6,56,6.65,1,1777.34
678,6.87,3,30,4.2,1,1567.42
679,7.54,1,47,5.41,1,1460.09
680,6.44,1,26,4.51,1,1416.99
681,2.74,2,19,1.96,0,841.22
682,3.95,2,44,3.4,1,1246.96
683,5.98,2,32,3.33,1,1399.89
684,2.56,6,47,3.65,0,1001.74
685,6.43,0,49,4.04,1,1467.5
686,4.52,4,32,3.71,0,1131.05
687,4.25,4,48,2.51,0,1097.21
688,6.42,5,26,3.52,0,1367.78
689,5.89,4,26,4.44,1,1508.75
690,4.28,3,45,2.32,0,1005.17
691,7.32,3,19,5.61,1,1588.66
692,2.84,4,34,1.11,0,899.53
693,6.23,3,47,5.33,1,1469.5
694,6.19,5,48,4.64,0,1424.95
695,4.38,2,30,1.94,0,1010.36
696,5.65,5,45,3.87,1,1559.61
697,2.5,1,23,1.35,1,916.31
698,6.85,1,28,4.21,0,1203.72
699,4.63,3,37,1.99,0,1051.8
700,3.95,3,38,1.92,0,1140.87
701,7.1,3,24,4.12,1,1539.41
702,3.59,3,53,2.66,1,1176.61
703,2.18,1,18,2.11,0,755.42
704,1.89,4,35,2.41,1,1089.01
705,6.21,7,36,4.82,1,1652.65
706,2.44,2,18,2.06,0,784.36
707,8.51,1,48,4.72,1,1668.43
708,1.0,4,27,1.45,0,854.41
709,8.39,5,35,5.81,1,1805.95
710,5.42,1,38,0.86,1,1306.2
711,4.81,3,20,4.24,1,1341.43
712,3.91,4,24,3.7,1,1268.18
713,5.8,1,50,4.7,1,1301.57
714,4.92,7,34,3.75,1,1622.17
715,7.21,2,18,4.77,1,1551.92
716,5.23,4,31,1.91,0,1156.36
717,5.3,1,34,1.18,1,1257.48
718,4.27,2,37,2.5,0,1051.66
719,4.89,4,18,3.06,0,1207.01
720,5.62,4,34,5.06,1,1487.96
721,1.58,3,26,2.87,0,733.66
722,2.3,5,37,3.94,1,1196.37
723,6.49,1,40,4.14,1,1454.43
724,5.34,5,38,4.81,1,1408.91
725,4.63,3,49,1.93,1,1400.18
726,5.04,1,56,4.22,1,1270.19
727,5.7,8,23,6.5,1,1675.0
728,3.92,2,31,1.18,0,944.47
729,3.44,1,42,2.49,0,862.5
730,5.39,4,33,3.35,1,1420.29
731,3.04,2,18,3.97,0,833.03
732,5.82,5,33,3.43,1,1515.91
733,1.59,2,47,1.49,0,714.88
734,7.06,2,21,4.32,1,1539.98
735,5.95,0,37,2.92,1,1142.21
736,5.51,4,18,6.1,0,1238.85
737,6.97,1,43,5.47,0,1198.15
738,8.33,3,37,3.43,1,1683.23
739,7.03,4,29,5.2,1,1720.57
740,1.32,6,30,2.45,0,1015.53
741,2.44,4,20,3.25,0,919.34
742,3.75,6,45,3.89,1,1365.76
743,5.05,4,27,2.91,1,1363.33
744,6.04,5,40,3.48,0,1345.99
745,3.55,2,25,1.97,1,1191.66
746,5.37,4,56,3.77,1,1371.67
747,3.49,4,50,3.14,1,1327.26
748,3.78,1,55,1.62,0,973.42
749,2.19,2,56,3.4,0,862.21
750,3.15,4,28,3.31,1,1234.48
751,2.3,2,26,2.62,0,784.48
752,3.05,5,55,2.89,0,1105.43
753,7.11,1,33,2.82,0,1244.74
754,3.1,6,43,4.23,1,1225.69
755,10.0,4,28,5.21,1,1903.98
756,5.99,0,28,0.97,1,1240.71
757,5.37,5,43,4.75,1,1456.71
758,3.28,4,18,2.09,0,1063.66
759,6.4,5,42,4.37,1,1584.08
760,3.85,1,40,2.92,1,1133.0
761,5.24,1,29,1.99,0,1132.82
762,10.0,2,35,4.0,1,1687.19
763,4.81,0,36,3.62,1,1237.03
764,7.3,2,37,4.19,1,1537.23
765,3.59,3,41,3.95,1,1205.91
766,4.93,1,26,3.39,1,1241.12
767,8.54,4,61,6.13,1,1786.15
768,3.75,3,32,2.94,0,1075.9
769,8.62,3,33,5.38,1,1700.67
770,6.42,5,54,5.84,0,1384.84
771,3.88,3,18,3.65,0,1067.95
772,6.26,6,54,4.34,0,1321.58
773,6.95,1,35,4.27,1,1439.58
774,6.24,0,29,2.5,0,1149.27
775,1.86,3,23,1.52,1,1011.29
776,3.55,4,22,3.54,0,1014.64
777,4.5,0,31,1.62,0,942.88
778,4.85,1,37,2.87,0,1005.87
779,6.24,1,41,3.8,1,1361.85
780,5.36,1,37,2.64,0,1061.93
781,2.33,4,29,3.08,0,1011.01
782,5.76,1,48,2.74,0,1069.06
783,6.22,5,61,5.55,1,1613.86
784,6.12,3,49,4.09,1,1432.6
785,7.16,3,31,4.65,1,1582.45
786,6.67,4,40,3.64,1,1599.14
787,5.92,2,40,3.32,1,1468.36
788,4.86,3,51,3.52,1,1355.61
789,1.68,2,31,2.46,1,947.99
790,5.86,3,25,3.51,1,1439.21
791,5.42,3,46,4.63,1,1487.46
792,5.54,1,39,2.32,1,1312.49
793,2.45,6,23,3.36,1,1179.26
794,2.84,1,42,1.21,0,814.62
795,7.11,3,53,6.0,1,1540.18
796,4.92,2,28,4.42,1,1328.59
797,6.36,1,26,3.77,1,1325.2
798,5.06,3,35,2.89,0,1130.27
799,5.06,8,41,3.41,1,1616.63
800,6.88,1,34,4.12,1,1423.64
801,3.97,3,46,3.09,0,1051.34
802,5.19,3,37,4.35,1,1376.6
803,4.08,4,45,1.77,0,1118.27
804,4.13,0,27,2.21,1,1066.75
805,4.38,1,22,2.92,0,1028.04
806,5.44,4,31,3.02,1,1417.66
807,4.04,5,21,3.64,1,1353.67
808,7.51,4,39,4.23,1,1590.56
809,3.21,0,18,0.78,0,823.07
810,4.63,1,30,2.08,1,1222.13
811,4.12,0,32,1.79,0,913.87
812,7.89,2,24,5.79,1,1550.38
813,5.39,3,31,3.27,0,1245.71
814,7.06,2,35,3.29,1,1535.54
815,2.03,4,47,3.03,0,895.94
816,5.53,2,24,4.39,1,1346.01
817,6.78,1,38,4.51,1,1391.02
818,5.16,2,40,4.55,1,1285.32
819,7.13,1,34,4.06,1,1535.94
820,3.97,2,30,2.74,1,1178.63
821,7.82,4,23,4.41,1,1820.07
822,9.6,4,53,7.4,1,1801.8
823,4.27,5,35,3.54,1,1395.87
824,4.11,3,31,2.65,1,1272.21
825,7.91,1,56,3.86,1,1542.49
826,8.16,2,37,5.32,1,1536.31
827,3.95,1,60,2.36,0,876.87
828,4.16,2,20,2.87,0,1025.74
829,4.44,4,32,3.09,1,1292.44
830,2.31,2,21,1.56,0,891.56
831,3.16,4,33,2.63,1,1205.07
832,2.99,2,33,3.52,0,911.92
833,3.46,4,30,1.13,1,1244.42
834,4.93,4,35,4.11,1,1389.65
835,5.47,3,30,4.72,1,1472.88
836,8.1,2,33,2.81,1,1664.32
837,3.0,6,27,3.23,1,1308.05
838,6.97,5,49,5.97,1,1680.61
839,4.57,4,23,2.73,1,1415.86
840,4.9,5,37,4.22,1,1410.22
841,6.35,4,23,3.44,1,1457.22
842,2.75,0,26,1.41,0,803.11
843,5.76,1,27,4.46,1,1388.78
844,5.33,3,33,5.26,0,1097.56
845,5.98,2,36,3.85,0,1168.17
846,5.58,3,23,2.41,0,1195.76
847,9.91,7,30,6.74,1,1991.94
848,3.72,5,25,1.55,1,1315.22
849,3.94,4,24,2.88,0,1038.13
850,3.75,5,46,4.34,0,1109.42
851,3.89,2,21,1.18,0,1023.87
852,3.73,4,35,2.86,0,969.05
853,7.38,8,51,5.27,0,1585.25
854,7.84,2,47,6.31,1,1654.14
855,3.86,1,39,2.63,1,1094.63
856,3.34,1,34,2.82,0,753.6
857,5.94,1,42,3.56,1,1352.84
858,3.9,1,38,3.01,0,935.82
859,6.27,1,49,4.51,0,1183.99
860,5.41,5,33,4.24,0,1293.45
861,1.97,1,45,0.75,0,810.5
862,8.1,2,31,3.71,1,1574.35
863,8.59,3,53,6.95,1,1704.49
864,3.77,6,33,4.51,1,1355.81
865,4.22,5,18,1.39,0,1206.28
866,5.57,3,35,3.44,0,1246.05
867,5.67,1,42,3.55,0,1135.51
868,6.32,4,51,6.03,1,1639.4
869,9.02,2,25,4.01,0,1529.71
870,4.65,6,18,4.55,1,1527.36
871,3.4,3,39,2.2,0,946.07
872,2.24,4,39,1.12,0,889.23
873,3.54,5,20,4.61,0,1202.83
874,4.93,2,31,2.1,1,1225.68
875,8.59,3,32,6.17,1,1747.3
876,3.96,4,43,1.59,1,1360.81
877,5.45,7,30,4.33,0,1453.53
878,4.97,3,30,3.96,0,1066.95
879,7.38,2,36,5.01,1,1520.14
880,10.0,5,21,6.94,1,1981.11
881,3.94,3,54,3.85,1,1280.93
882,4.02,6,44,3.52,1,1401.66
883,7.09,4,27,6.14,1,1574.03
884,6.36,1,23,3.84,1,1372.7
885,8.69,5,24,6.58,1,1788.43
886,6.17,0,40,3.45,0,1054.65
887,4.28,5,24,4.13,1,1363.19
888,6.18,7,32,4.19,1,1760.6
889,7.22,5,18,4.17,0,1457.8
890,6.64,3,40,3.68,0,1238.46
891,6.01,5,40,5.02,1,1533.52
892,7.13,2,33,3.58,1,1599.74
893,7.34,3,36,4.27,1,1504.21
894,7.76,2,42,4.41,1,1576.38
895,6.3,4,36,5.77,1,1566.63
896,4.67,5,42,4.44,1,1359.53
897,5.29,2,23,1.79,0,1138.88
898,7.41,3,38,4.77,1,1545.64
899,3.37,2,36,1.98,1,1075.33
900,5.74,1,47,2.94,0,1154.87
901,4.21,3,35,3.01,0,1162.48
902,5.06,5,34,5.15,0,1236.4
903,7.56,5,29,4.46,1,1734.73
904,5.38,5,49,4.39,0,1312.41
905,5.09,3,18,3.74,1,1367.99
906,2.28,4,40,2.12,1,1093.59
907,6.49,2,34,3.21,0,1198.59
908,6.29,0,33,2.39,1,1289.24
909,9.33,3,31,5.14,1,1773.71
910,4.38,2,34,3.53,1,1217.48
911,5.44,5,39,3.86,0,1236.38
912,5.5,3,27,3.55,1,1389.62
913,8.15,2,36,3.52,1,1583.71
914,4.81,2,38,2.53,0,1108.79
915,5.56,1,25,3.31,1,1286.26
916,6.22,3,40,2.34,0,1313.77
917,5.37,7,38,5.83,1,1598.81
918,4.11,0,27,1.46,0,885.88
919,5.39,6,23,6.26,1,1530.65
920,7.15,4,26,5.19,1,1607.97
921,2.95,0,36,-0.36,0,803.0
922,5.27,5,34,4.41,1,1494.64
923,3.6,0,48,1.48,1,1037.46
924,7.39,2,31,4.59,1,1527.08
925,1.95,1,26,2.89,1,951.08
926,3.88,3,41,3.55,0,890.36
927,5.75,4,25,3.85,1,1503.09
928,8.13,2,27,3.27,1,1565.42
929,4.87,3,27,4.21,1,1322.4
930,3.89,1,18,2.75,0,905.09
931,8.76,3,40,6.44,1,1763.66
932,2.1,1,44,1.21,0,811.63
933,1.0,3,44,1.7,0,744.38
934,5.88,4,53,3.89,1,1483.03
935,4.0,0,50,2.08,0,897.64
936,2.96,2,31,0.56,0,894.97
937,6.42,2,46,4.13,0,1291.72
938,5.49,2,34,3.73,0,1299.28
939,3.87,2,30,2.03,0,978.59
940,2.44,7,27,3.93,0,1122.36
941,6.74,3,32,5.15,1,1482.15
942,6.3,6,38,6.35,1,1592.28
943,4.8,3,50,2.28,1,1279.15
944,8.69,4,42,6.22,1,1836.3
945,2.86,3,27,3.67,1,1171.16
946,1.95,3,24,1.52,0,825.65
947,3.62,5,40,4.7,1,1322.26
948,4.91,1,44,2.03,1,1279.11
949,5.49,4,47,4.01,0,1308.47
950,4.52,3,32,1.43,0,1122.18
951,5.7,0,39,0.98,1,1275.01
952,2.5,3,43,0.6,1,1165.64
953,7.89,3,21,6.26,1,1583.58
954,4.84,3,37,2.54,1,1237.48
955,7.23,1,44,3.14,1,1536.27
956,5.69,2,40,3.85,1,1346.08
957,5.91,3,34,3.11,1,1508.2
958,6.14,2,61,4.87,1,1509.93
959,5.9,3,54,5.71,0,1332.24
960,6.29,1,35,1.22,1,1227.94
961,7.66,6,33,6.15,1,1805.88
962,5.39,0,42,0.64,0,1013.86
963,6.42,2,34,2.45,1,1409.18
964,4.82,1,47,3.19,0,1050.65
965,7.88,1,22,3.3,1,1506.69
966,3.65,4,32,3.28,1,1302.18
967,8.6,2,41,4.93,1,1726.25
968,4.92,2,45,1.41,1,1281.87
969,2.14,2,20,2.33,0,831.79
970,5.26,6,25,4.73,1,1502.72
971,3.64,1,18,2.16,1,1137.19
972,6.68,6,26,4.49,1,1738.99
973,3.69,3,22,3.14,0,1039.97
974,4.11,2,40,1.36,0,1004.81
975,1.22,5,37,1.1,0,937.62
976,4.1,6,33,4.17,1,1389.19
977,1.0,1,35,1.83,0,630.89
978,1.83,2,46,1.04,0,750.01
979,6.52,7,24,5.82,1,1623.65
980,6.57,8,18,5.89,1,1714.16
981,5.85,3,42,4.24,1,1437.84
982,3.07,4,31,2.04,1,1218.06
983,4.9,5,24,3.8,1,1392.07
984,4.99,2,40,3.06,1,1273.77
985,2.68,0,18,2.84,0,673.7
986,8.01,4,26,4.1,1,1810.04
987,6.75,1,18,2.27,0,1298.81
988,4.56,4,37,6.48,0,1120.02
989,5.05,5,50,4.34,1,1462.25
990,5.42,3,29,4.16,1,1347.69
991,1.0,2,27,1.74,1,951.22
992,4.51,2,52,3.62,1,1282.72
993,3.64,1,41,3.02,1,1047.89
994,3.0,6,58,4.07,1,1250.97
995,4.44,4,36,4.55,1,1340.3
996,8.6,2,37,5.07,0,1528.75
997,6.28,3,49,5.11,1,1459.21
998,3.86,4,33,5.02,0,1151.14
999,6.15,5,37,4.77,1,1580.06
1000,7.8,1,18,4.68,0,1288.24
1001,6.85,0,52,2.84,1,1364.02
1002,5.12,5,38,3.89,1,1493.55
1003,3.71,1,33,2.51,0,962.66
1004,6.4,4,44,4.01,1,1586.23
1005,5.79,4,23,4.19,0,1289.4
1006,6.79,5,29,5.24,1,1651.33
1007,6.27,2,40,5.26,1,1539.86
1008,7.1,3,35,3.59,1,1680.26
1009,3.93,3,39,3.28,1,1245.32
1010,7.63,4,37,4.41,1,1575.08
1011,5.4,4,41,4.66,0,1245.99
1012,9.15,2,21,6.02,1,1720.85
1013,3.62,1,47,3.79,1,1049.04
1014,8.47,3,30,4.71,1,1703.42
1015,5.4,6,35,4.64,0,1287.34
1016,3.7,4,28,3.85,0,1088.55
1017,4.03,2,32,3.27,1,1232.97
1018,4.36,5,37,1.19,1,1412.28
1019,5.85,0,42,2.24,0,1134.29
1020,6.05,3,44,4.49,1,1478.03
1021,3.85,5,39,3.22,0,1174.69
1022,4.95,6,29,5.09,0,1359.73
1023,9.28,2,38,6.28,1,1706.36
1024,8.46,4,37,5.21,1,1738.31
1025,5.87,5,35,5.04,1,1519.5
1026,5.08,1,40,4.29,1,1220.34
1027,5.24,4,22,4.84,1,1409.09
1028,6.23,4,18,3.54,1,1564.45
1029,2.95,7,46,3.39,0,1181.8
1030,4.49,3,33,3.17,1,1213.81
1031,1.66,4,39,1.1,0,952.06
1032,5.8,3,26,4.87,0,1272.2
1033,6.29,3,47,3.4,1,1490.82
1034,4.03,1,38,2.22,1,1084.3
1035,8.15,0,33,5.15,1,1455.53
1036,2.55,10,37,3.82,0,1330.0
1037,2.07,5,18,2.2,0,1007.35
1038,5.45,1,38,3.36,1,1351.32
1039,7.09,3,49,4.04,1,1552.79
1040,8.37,1,38,6.02,1,1652.12
1041,4.08,1,36,1.43,0,889.74
1042,7.16,1,31,1.58,1,1404.07
1043,4.92,2,45,3.9,0,1142.73
1044,4.65,0,47,1.97,1,1119.59
1045,6.77,3,30,3.48,0,1324.74
1046,6.3,2,38,4.14,1,1341.72
1047,1.85,9,37,4.04,0,992.5
1048,7.95,2,39,3.81,1,1544.23
1049,7.76,5,27,6.57,1,1707.08
1050,3.75,3,46,3.64,0,978.64
1051,5.79,2,40,5.47,1,1410.18
1052,5.99,3,47,3.44,1,1499.35
1053,5.52,3,23,3.82,0,1232.64
1054,3.9,3,24,3.08,1,1182.11
1055,3.66,2,55,2.1,1,1191.91
1056,4.95,5,46,4.38,1,1383.48
1057,7.35,3,26,5.05,1,1677.71
1058,6.09,2,43,4.12,0,1211.16
1059,4.26,3,30,2.7,0,1033.08
1060,6.54,4,18,4.26,1,1556.98
1061,1.0,4,18,1.13,0,808.41
1062,7.3,2,34,3.5,0,1365.13
1063,1.52,4,50,1.9,0,757.66
1064,4.28,5,50,5.15,0,1142.7
1065,2.76,3,47,4.32,0,950.15
1066,2.41,2,43,3.12,0,880.0
1067,7.32,2,38,3.8,1,1695.69
1068,4.06,2,46,3.04,0,1075.38
1069,5.69,2,18,1.4,1,1334.87
1070,4.91,4,44,3.5,0,1279.33
1071,5.95,2,23,3.19,1,1424.4
1072,5.15,3,25,5.35,0,1233.69
1073,2.43,2,41,2.08,0,866.74
1074,6.99,4,44,4.75,1,1671.11
1075,4.01,6,28,3.74,1,1455.39
1076,1.89,5,41,2.15,0,966.3
1077,4.14,4,40,3.8,1,1292.46
1078,8.0,3,31,4.24,1,1628.07
1079,6.7,5,36,5.4,1,1572.55
1080,4.3,0,55,3.58,0,926.55
1081,4.3,4,32,3.46,1,1385.51
1082,4.36,2,32,2.46,1,1264.72
1083,9.15,3,36,5.4,1,1726.6
1084,5.76,4,33,5.28,1,1524.79
1085,5.86,6,42,4.87,0,1327.21
1086,7.06,4,49,4.12,0,1422.68
1087,5.48,2,32,4.15,1,1417.5
1088,4.48,3,26,2.43,0,1039.39
1089,4.61,1,54,2.37,1,1219.26
1090,4.86,5,36,4.16,1,1400.75
1091,4.93,4,18,2.86,1,1473.97
1092,6.46,2,53,2.04,1,1558.01
1093,5.1,4,46,4.2,1,1438.15
1094,6.47,2,51,1.64,0,1290.44
1095,4.84,3,49,2.39,1,1402.17
1096,5.16,2,61,3.96,0,1153.97
1097,1.0,0,24,0.92,0,559.19
1098,6.83,1,27,3.56,0,1211.02
1099,5.69,3,30,2.85,0,1196.7
1100,7.0,3,29,3.97,1,1462.96
1101,1.0,7,36,3.18,1,1198.89
1102,9.18,3,30,5.36,1,1705.09
1103,4.72,2,23,1.73,0,1113.51
1104,7.22,3,26,3.63,1,1535.29
1105,2.92,5,32,2.53,0,1030.9
1106,6.23,4,46,4.68,0,1350.46
1107,2.89,4,29,2.75,0,1065.69
1108,3.75,0,43,0.63,0,918.72
1109,8.83,4,21,6.96,1,1776.91
1110,4.62,9,18,4.27,1,1610.15
1111,5.43,1,33,3.46,0,1034.63
1112,6.74,2,28,3.02,1,1505.85
1113,5.99,2,26,6.08,0,1195.03
1114,5.3,3,25,4.88,1,1333.56
1115,5.73,4,27,3.29,1,1511.9
1116,9.81,6,25,6.79,1,2051.65
1117,4.88,8,26,3.81,1,1579.56
1118,5.4,2,21,2.95,0,1112.1
1119,7.1,6,18,5.77,1,1681.22
1120,7.21,4,18,5.65,1,1641.19
1121,7.37,8,59,4.85,1,1777.79
1122,6.28,0,34,2.39,1,1331.52
1123,2.71,1,50,2.6,1,1001.1
1124,8.27,6,33,7.26,1,1851.96
1125,2.71,2,33,1.18,0,899.82
1126,5.61,3,38,4.66,1,1354.39
1127,3.49,1,41,0.81,1,1132.53
1128,4.87,3,22,3.04,1,1360.06
1129,5.66,1,31,1.98,0,1106.22
1130,5.64,2,38,3.02,0,1142.75
1131,5.84,4,18,6.03,1,1463.15
1132,8.23,6,47,5.86,1,1814.18
1133,5.91,2,45,3.27,1,1344.14
1134,4.51,2,18,2.29,1,1216.95
1135,6.93,2,26,3.76,1,1503.03
1136,7.38,4,36,4.08,1,1609.32
1137,2.54,3,43,2.31,1,1148.39
1138,6.19,6,50,4.86,1,1612.92
1139,6.4,3,28,3.64,1,1466.49
1140,4.4,2,58,2.26,0,1057.06
1141,7.75,2,34,4.66,1,1554.84
1142,4.7,5,32,3.12,1,1381.0
1143,5.25,3,40,3.29,0,1158.22
1144,4.65,7,38,3.98,1,1413.27
1145,5.03,2,37,0.91,1,1204.58
1146,2.81,4,54,3.46,1,1134.73
1147,2.12,2,37,-0.17,0,752.31
1148,8.19,2,25,2.93,1,1651.41
1149,3.31,2,26,3.15,0,993.6
1150,3.02,4,49,1.6,1,1217.96
1151,1.0,3,41,-0.68,0,655.16
1152,3.72,6,19,5.0,0,1101.72
1153,2.35,4,18,1.74,0,952.89
1154,8.28,2,35,5.96,1,1619.82
1155,7.02,2,41,3.19,1,1409.13
1156,3.62,4,28,1.37,1,1219.5
1157,9.5,5,18,5.93,1,1846.75
1158,6.96,1,23,2.57,1,1519.2
1159,4.35,1,51,2.88,0,1020.3
1160,1.0,4,39,2.38,1,985.63
1161,9.58,3,45,6.62,1,1819.63
1162,2.22,3,46,1.7,0,879.38
1163,1.71,2,28,2.83,1,974.88
1164,7.05,4,31,3.79,1,1695.85
1165,9.88,4,33,6.27,1,1958.39
1166,7.77,4,39,4.95,1,1753.1
1167,6.13,2,45,5.64,1,1429.32
1168,6.19,5,53,5.8,1,1552.06
1169,6.71,6,43,5.19,1,1608.65
1170,6.52,1,43,3.76,1,1352.02
1171,5.56,4,54,5.52,1,1506.94
1172,5.21,4,32,3.05,1,1357.13
1173,4.87,4,46,1.6,0,1178.51
1174,3.49,6,40,2.58,0,1079.95
1175,4.44,3,41,2.7,0,1089.0
1176,1.61,3,32,3.07,0,758.34
1177,4.8,5,21,4.94,1,1463.53
1178,3.02,2,38,2.07,0,890.08
1179,2.79,1,38,2.16,0,788.83
1180,5.36,2,29,2.57,0,1088.16
1181,7.78,4,34,7.18,0,1485.09
1182,6.84,3,26,5.53,1,1536.2
1183,1.86,1,26,1.28,0,708.29
1184,3.02,5,30,2.94,0,1036.17
1185,6.88,1,21,4.44,1,1413.51
1186,3.04,5,29,2.96,0,944.56
1187,4.55,2,42,1.05,0,1053.13
1188,6.1,1,49,4.88,0,1082.22
1189,3.06,4,55,3.9,0,961.96
1190,5.21,2,30,3.58,1,1337.12
1191,2.33,3,47,1.65,1,1071.21
1192,3.8,2,38,2.51,0,1056.13
1193,5.64,1,32,0.48,1,1274.09
1194,1.81,3,39,0.7,0,810.84
1195,5.88,4,46,5.91,0,1296.21
1196,4.96,2,30,3.6,1,1294.21
1197,6.1,3,29,2.0,1,1512.88
1198,5.45,4,30,3.1,1,1476.79
1199,7.73,6,28,3.74,1,1842.24
1200,5.25,2,46,2.44,1,1244.26
1201,4.14,5,27,3.41,0,1203.43
1202,5.24,2,29,4.82,0,1075.39
1203,6.09,4,38,5.03,1,1530.89
1204,5.1,2,37,2.85,1,1297.58
1205,5.08,1,30,2.59,1,1223.68
1206,3.6,7,51,3.1,1,1468.3
1207,3.67,3,28,3.83,0,933.55
1208,2.19,6,33,4.11,0,1110.12
1209,8.5,6,18,4.71,1,1881.47
1210,2.51,7,31,1.64,1,1309.68
1211,3.61,3,21,2.39,0,1003.99
1212,3.56,4,25,2.79,1,1237.79
1213,6.79,4,18,4.85,1,1602.41
1214,4.41,1,26,0.83,1,1121.32
1215,7.5,9,34,5.73,1,1745.89
1216,3.65,2,32,2.34,0,969.59
1217,5.56,1,30,2.3,0,1068.5
1218,3.33,3,31,3.42,1,1137.13
1219,9.29,3,29,7.41,1,1700.25
1220,2.62,3,34,1.67,1,1172.69
1221,5.62,2,33,4.3,0,1252.99
1222,6.27,3,37,3.68,1,1474.17
1223,5.83,4,32,3.18,1,1474.98
1224,4.63,1,30,1.9,1,1234.1
1225,4.74,1,42,3.44,0,1042.21
1226,5.09,3,41,2.8,1,1332.75
1227,4.71,4,34,3.11,1,1431.25
1228,6.93,3,46,3.22,1,1599.39
1229,9.42,0,35,5.34,1,1679.25
1230,3.89,6,33,4.2,0,1277.41
1231,2.26,6,34,4.39,0,1064.75
1232,4.82,1,36,3.31,0,999.53
1233,10.0,3,25,6.31,1,1853.95
1234,3.39,2,18,2.88,1,1186.26
1235,8.28,3,37,4.78,1,1625.25
1236,8.36,3,43,5.19,1,1671.9
1237,3.89,4,24,4.08,1,1210.12
1238,6.14,3,45,3.15,1,1564.37
1239,8.26,4,18,7.03,1,1746.04
1240,4.24,4,29,3.96,1,1353.99
1241,4.59,3,52,5.22,1,1233.86
1242,3.84,2,38,1.34,1,1239.26
1243,2.97,4,31,1.51,0,1012.6
1244,3.7,3,37,3.12,0,930.22
1245,2.55,4,46,2.6,0,978.05
1246,5.07,2,20,2.68,1,1257.93
1247,3.46,3,48,1.36,0,998.83
1248,5.47,3,30,3.37,0,1234.4
1249,1.89,4,42,2.36,0,898.57
1250,5.66,2,28,2.12,1,1273.97
1251,6.67,4,51,4.12,1,1579.93
1252,1.01,2,34,1.49,1,943.86
1253,5.75,3,21,4.56,0,1214.79
1254,7.46,4,39,4.64,1,1671.32
1255,2.58,4,48,1.69,0,984.7
1256,8.35,4,46,5.49,1,1633.45
1257,5.84,2,35,3.31,1,1446.32
1258,3.59,0,43,0.33,0,831.02
1259,4.89,3,30,2.89,1,1302.62
1260,6.12,2,40,3.07,1,1376.92
1261,5.15,3,38,3.5,0,1226.72
1262,6.08,1,18,2.61,0,1231.44
1263,3.16,3,24,1.93,0,989.48
1264,5.34,3,37,3.39,0,1159.82
1265,2.17,2,36,2.32,0,962.71
1266,4.78,0,34,2.48,1,1176.86
1267,3.19,5,35,5.76,1,1236.59
1268,3.53,4,47,1.7,1,1304.13
1269,7.47,2,38,5.25,1,1541.16
1270,7.18,2,18,4.11,1,1622.79
1271,6.22,2,54,2.31,1,1379.51
1272,2.82,2,18,1.63,0,872.5
1273,4.37,5,44,2.17,1,1463.36
1274,7.43,6,19,5.6,1,1767.03
1275,5.28,3,49,3.24,1,1363.53
1276,9.64,3,32,5.03,1,1767.74
1277,5.79,1,38,2.13,1,1271.87
1278,5.38,2,18,4.31,0,1073.67
1279,4.38,4,42,3.23,1,1386.77
1280,5.27,3,39,3.74,1,1415.99
1281,4.7,2,41,3.12,1,1295.56
1282,6.42,3,44,4.22,1,1436.37
1283,6.91,0,36,3.13,1,1376.79
1284,3.43,2,32,3.83,0,959.11
1285,2.34,1,26,3.71,0,846.79
1286,1.33,3,30,3.01,0,800.81
1287,6.02,4,47,4.23,1,1508.19
1288,2.79,5,26,2.85,0,982.91
1289,1.0,1,18,1.89,0,695.08
1290,5.78,6,25,3.93,1,1563.8
1291,9.99,1,41,7.0,1,1678.11
1292,4.99,1,31,3.59,0,1004.56
1293,6.68,1,41,3.36,1,1451.88
1294,5.16,2,18,3.46,1,1352.17
1295,4.8,5,18,4.53,1,1296.17
1296,6.84,3,37,3.89,0,1329.24
1297,4.42,3,45,4.14,1,1227.32
1298,5.53,5,18,5.54,1,1523.27
1299,5.64,4,40,3.76,1,1493.76
1300,3.66,2,46,1.96,0,912.68
1301,6.98,1,34,3.69,1,1448.9
1302,4.65,2,44,1.77,0,1106.81
1303,3.49,4,36,1.28,0,1100.03
1304,6.07,2,32,3.2,0,1165.03
1305,3.2,3,43,1.54,0,1024.25
1306,5.06,4,54,5.5,1,1418.53
1307,4.98,5,29,3.53,0,1223.5
1308,7.17,0,34,4.04,1,1412.65
1309,5.95,5,25,3.85,1,1584.95
1310,4.95,7,36,6.36,1,1584.15
1311,6.64,3,33,4.02,1,1558.93
1312,7.78,3,46,3.55,1,1594.42
1313,6.12,2,49,4.33,1,1422.77
1314,5.02,5,42,4.27,0,1240.08
1315,2.38,2,45,2.99,0,848.23
1316,2.87,5,27,2.78,0,1011.63
1317,4.39,2,25,2.9,0,1118.33
1318,3.78,1,39,0.68,1,1127.19
1319,4.63,3,35,4.05,0,1105.65
1320,5.11,3,54,3.52,1,1383.54
1321,6.06,2,18,3.51,1,1461.39
1322,4.86,5,41,3.7,0,1238.16
